sale_id,sale_date,quantity,discount_pct,revenue,product_name,category,unit_cost,unit_price,store_name,region_name,customer_name,signup_date
1483,2024-03-15,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #016,Southeast,Justin Christensen,2024-07-25
1484,2023-01-05,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #002,West,Gregory King,2025-09-12
1485,2023-07-24,3,0.0,101.04,Smartwatch,Electronics,18.14,33.68,Store #012,Midwest,Nancy Savage,2025-02-04
1486,2023-01-15,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #011,Southwest,Craig Brock,2024-12-08
1487,2024-06-27,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #007,Midwest,Marie Murphy,2025-03-31
1488,2024-11-24,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #008,Midwest,Thomas Chapman,2025-09-07
1489,2024-12-11,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #010,West,Bobby Welch,2025-11-22
1490,2023-04-16,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #013,West,Kylie Powell MD,2025-06-03
1491,2024-08-25,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #010,West,Brandon Jones,2025-06-19
1492,2023-03-08,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #002,West,Peter Rasmussen,2024-04-23
1493,2023-10-25,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #015,Southwest,Janice Carter,2025-11-30
1494,2024-06-16,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #020,Southwest,Isaac Cole,2025-04-17
1495,2023-12-12,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #005,West,Rebecca Duncan,2024-09-06
1496,2024-05-16,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #012,Midwest,David Perez,2024-03-24
1497,2023-07-12,2,0.1,397.21,USB-C Hub,Electronics,146.19,220.67,Store #006,Southeast,Ricardo Turner,2026-03-17
1498,2024-02-18,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #001,Southwest,Whitney Moreno,2025-05-04
1499,2023-08-18,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #005,West,Ashley Saunders,2025-12-22
1500,2023-01-23,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #019,Northeast,Eric Hardin,2025-07-31
1501,2023-06-23,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #004,West,Kendra Campbell,2026-02-10
1502,2024-12-29,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #002,West,Shawn Anderson,2025-05-21
1503,2024-10-17,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #009,Midwest,Kevin Johnson,2023-12-29
1504,2024-07-01,2,0.0,244.78,Wireless Earbuds,Electronics,93.69,122.39,Store #020,Southwest,Mrs. Stephanie Lindsey DDS,2024-01-28
1505,2024-08-31,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #002,West,Tara Dominguez,2026-03-02
1506,2023-04-21,2,0.0,67.36,Smartwatch,Electronics,18.14,33.68,Store #001,Southwest,Mrs. Stephanie Lindsey DDS,2024-01-28
1507,2024-12-15,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #013,West,Joshua Newton,2025-01-23
1508,2024-07-14,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #009,Midwest,Jason Robinson,2025-08-15
1509,2024-12-23,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #001,Southwest,Diana Bolton,2025-04-24
1510,2024-03-06,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #004,West,Jason Holland,2025-03-21
1511,2024-06-16,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #009,Midwest,Peter Williams,2024-03-25
1512,2024-09-12,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #005,West,Julie Vasquez,2025-09-27
1513,2023-04-18,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #017,Southwest,Evan Carlson,2025-02-21
1514,2024-09-24,2,0.0,288.06,Resistance Bands,Sports,93.02,144.03,Store #004,West,Jeffrey Williams,2023-11-28
1515,2023-04-27,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #004,West,Karen Anderson,2025-05-17
1516,2023-07-23,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #020,Southwest,Cole Johnson,2025-12-16
1517,2023-09-27,1,0.15,112.28,Cotton T-Shirt,Apparel,60.46,132.1,Store #017,Southwest,Michael Tanner,2026-05-10
1518,2023-07-26,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #012,Midwest,April Lowe,2025-07-24
1519,2024-02-24,1,0.1,139.63,Yoga Mat,Sports,87.71,155.14,Store #010,West,Chelsea Jones,2026-05-28
1520,2023-02-10,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #018,West,Karen Anderson,2025-05-17
1521,2023-08-01,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #016,Southeast,Jessica Reed,2025-07-18
1522,2023-08-29,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #001,Southwest,Joseph Smith,2024-12-27
1523,2024-11-04,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #019,Northeast,Jennifer Lee,2026-05-21
1524,2024-05-20,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #005,West,Nancy Savage,2025-02-04
1525,2023-04-03,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #017,Southwest,Vanessa Villanueva,2023-08-28
1526,2023-04-14,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #009,Midwest,Tommy Olsen,2025-06-09
1527,2023-08-25,3,0.0,607.29,Water Bottle,Sports,113.36,202.43,Store #015,Southwest,John Barnett,2023-11-27
1528,2023-09-28,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #015,Southwest,Brandi Johnson,2025-02-17
1529,2023-04-13,1,0.15,112.28,Cotton T-Shirt,Apparel,60.46,132.1,Store #006,Southeast,Theresa Peterson,2023-11-19
1530,2023-02-10,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #010,West,Ashley Wright,2024-11-14
1531,2024-11-24,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #004,West,Jesse Smith,2025-04-27
1532,2023-02-16,3,0.0,607.29,Water Bottle,Sports,113.36,202.43,Store #001,Southwest,Kari Hayden,2024-02-09
1533,2023-05-22,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #006,Southeast,Mrs. Jessica Perry,2023-11-17
1534,2024-01-02,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #015,Southwest,Kaitlin Brown,2025-07-13
1535,2024-09-28,4,0.0,338.08,Laptop Stand,Electronics,62.98,84.52,Store #009,Midwest,Jason Cameron,2024-10-10
1536,2023-04-06,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #012,Midwest,Ethan Terrell,2026-05-19
1537,2023-12-13,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #013,West,Eric Cisneros,2024-07-29
1538,2024-04-12,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #009,Midwest,Justin Ortiz,2023-10-24
1539,2024-01-30,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #016,Southeast,Kyle Bailey,2024-10-16
1540,2024-03-07,1,0.1,159.08,Hoodie,Apparel,103.64,176.75,Store #006,Southeast,Patricia Brown,2025-06-19
1541,2023-05-16,4,0.0,489.56,Wireless Earbuds,Electronics,93.69,122.39,Store #002,West,Billy Cross,2024-04-03
1542,2023-06-13,2,0.0,29.72,Running Shoes,Apparel,6.92,14.86,Store #004,West,Erik Kaufman,2026-04-30
1543,2024-08-27,2,0.0,390.72,Bike Helmet,Sports,90.08,195.36,Store #016,Southeast,Heather Anderson,2026-05-26
1544,2024-08-05,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #015,Southwest,Julie Johnson,2025-08-20
1545,2024-09-17,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #013,West,Julie Walker,2026-05-27
1546,2024-01-03,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #020,Southwest,Desiree Ferrell,2024-10-27
1547,2024-12-01,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #005,West,Donna Garza,2025-04-16
1548,2024-05-14,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #004,West,Jacob Summers,2024-03-21
1549,2024-02-26,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #015,Southwest,Anthony Wood,2023-08-26
1550,2023-03-06,2,0.0,285.5,Winter Jacket,Apparel,86.68,142.75,Store #009,Midwest,Robert Doyle,2025-09-22
1551,2023-11-28,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #017,Southwest,Stephanie Parker,2023-12-15
1552,2024-08-13,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #019,Northeast,Carla Price,2023-08-18
1553,2024-11-16,2,0.0,99.58,Coffee Maker,Home & Kitchen,30.14,49.79,Store #017,Southwest,Christopher Patel,2025-10-25
1554,2024-12-05,1,0.1,55.99,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #004,West,Christian Washington,2024-02-26
1555,2024-11-08,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #016,Southeast,Robert Woods,2024-08-07
1556,2024-11-10,2,0.1,351.65,Bike Helmet,Sports,90.08,195.36,Store #013,West,Ethan Perez,2024-03-15
1557,2024-07-25,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #020,Southwest,Patrick White,2025-03-08
1558,2023-01-12,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #006,Southeast,Eric Hardin,2025-07-31
1559,2024-04-25,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #016,Southeast,Derrick Ortiz,2025-02-16
1560,2023-06-19,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #003,Midwest,David Perez,2024-03-24
1561,2024-05-18,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #011,Southwest,Kathy Mitchell,2024-10-21
1562,2023-12-05,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #002,West,Becky Cantrell,2025-07-15
1563,2023-08-17,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #018,West,Tommy Olsen,2025-06-09
1564,2024-01-23,2,0.0,265.9,Lipstick Set,Beauty,62.3,132.95,Store #013,West,Robert Zhang,2024-08-16
1565,2023-08-29,2,0.1,26.6,Bluetooth Speaker,Electronics,8.34,14.78,Store #003,Midwest,Ashley Thomas,2023-08-12
1566,2024-03-30,2,0.1,239.31,Lipstick Set,Beauty,62.3,132.95,Store #019,Northeast,Jose Wilson,2025-07-16
1567,2023-04-01,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #016,Southeast,Frank Patel,2025-11-06
1568,2023-11-16,1,0.15,12.63,Running Shoes,Apparel,6.92,14.86,Store #001,Southwest,Cynthia Mclaughlin,2024-12-15
1569,2024-02-18,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #014,Southeast,Dakota Leach,2024-01-28
1570,2024-07-24,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #018,West,Mark Bass,2025-12-31
1571,2023-04-04,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #020,Southwest,Paul Campbell,2026-05-26
1572,2024-09-25,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #010,West,Amanda Ross,2026-03-01
1573,2024-06-04,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #018,West,Rhonda Williams,2025-07-03
1574,2024-11-01,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #011,Southwest,Kendra Horton MD,2025-04-11
1575,2023-02-25,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #008,Midwest,Michael Robinson,2024-12-24
1576,2024-04-10,1,0.1,9.94,Blender,Home & Kitchen,7.32,11.04,Store #011,Southwest,Kevin Jacobson,2024-03-16
1577,2024-09-26,1,0.1,13.3,Bluetooth Speaker,Electronics,8.34,14.78,Store #020,Southwest,Jason Robinson,2025-08-15
1578,2024-11-15,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #004,West,Carl Taylor,2024-05-10
1579,2024-11-11,1,0.15,172.07,Water Bottle,Sports,113.36,202.43,Store #012,Midwest,Olivia Kramer,2024-07-26
1580,2024-10-10,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #010,West,Lisa Montgomery,2025-06-20
1581,2024-06-18,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #012,Midwest,Cynthia Hudson,2023-08-30
1582,2023-04-19,1,0.1,119.65,Lipstick Set,Beauty,62.3,132.95,Store #002,West,John Lee,2025-01-16
1583,2023-06-18,2,0.0,301.46,Denim Jeans,Apparel,72.68,150.73,Store #016,Southeast,Jacqueline Clark,2026-03-23
1584,2024-02-24,1,0.15,12.63,Running Shoes,Apparel,6.92,14.86,Store #004,West,Tammy Munoz,2024-07-23
1585,2024-09-17,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #007,Midwest,John West PhD,2023-11-21
1586,2023-05-04,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #013,West,Jesse Fields,2023-12-18
1587,2024-04-13,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #007,Midwest,David Hancock,2026-04-23
1588,2023-12-14,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #002,West,Ruben Henderson,2025-01-10
1589,2024-10-10,2,0.0,29.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Joshua Newton,2025-01-23
1590,2024-04-06,1,0.1,159.08,Hoodie,Apparel,103.64,176.75,Store #015,Southwest,Edward Taylor,2025-01-05
1591,2024-08-26,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #017,Southwest,Frank Proctor,2025-10-29
1592,2024-05-25,3,0.0,528.12,Hair Dryer,Beauty,110.45,176.04,Store #001,Southwest,Karen Martinez,2025-05-31
1593,2023-02-19,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #018,West,Mr. Kenneth Ware,2023-10-20
1594,2024-03-19,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #019,Northeast,Donna Garza,2025-04-16
1595,2024-06-04,2,0.0,29.72,Running Shoes,Apparel,6.92,14.86,Store #006,Southeast,Michelle Farmer,2025-01-31
1596,2024-08-15,2,0.0,67.36,Smartwatch,Electronics,18.14,33.68,Store #006,Southeast,Judy Smith,2024-10-26
1597,2023-05-12,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #004,West,Jordan Mccullough,2026-02-24
1598,2024-11-04,1,0.1,30.31,Smartwatch,Electronics,18.14,33.68,Store #011,Southwest,Eric Hardin,2025-07-31
1599,2024-01-29,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #014,Southeast,Glen White,2025-08-21
1600,2024-12-10,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #009,Midwest,Krystal Davis,2025-07-03
1601,2023-12-18,1,0.15,12.63,Running Shoes,Apparel,6.92,14.86,Store #015,Southwest,Kylie Smith,2024-02-19
1602,2023-05-17,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #005,West,Donald Pratt,2025-03-13
1603,2024-09-08,1,0.15,9.38,Blender,Home & Kitchen,7.32,11.04,Store #017,Southwest,Barbara Fitzpatrick,2024-04-17
1604,2024-12-19,2,0.1,237.78,Cotton T-Shirt,Apparel,60.46,132.1,Store #011,Southwest,Paul Fisher II,2026-03-04
1605,2024-07-20,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #007,Midwest,Cole Johnson,2025-12-16
1606,2023-08-03,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #020,Southwest,Jennifer Orr,2026-01-21
1607,2023-10-25,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #012,Midwest,Christopher Sawyer,2025-05-08
1608,2024-11-23,2,0.1,256.95,Winter Jacket,Apparel,86.68,142.75,Store #006,Southeast,Kylie Powell MD,2025-06-03
1609,2024-07-09,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #011,Southwest,Lisa Flowers,2026-01-06
1610,2023-04-29,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #012,Midwest,Jennifer Wilson,2025-12-15
1611,2024-05-06,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #019,Northeast,Christopher Castillo Jr.,2024-04-24
1612,2024-11-14,2,0.0,198.24,Face Moisturizer,Beauty,66.65,99.12,Store #018,West,Mackenzie Rowe,2024-11-26
1613,2024-03-08,1,0.1,89.21,Face Moisturizer,Beauty,66.65,99.12,Store #001,Southwest,Christopher Patel,2025-10-25
1614,2023-04-20,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #001,Southwest,Andrew Adams,2025-08-13
1615,2023-05-29,2,0.0,29.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #002,West,Cody Nunez,2024-07-05
1616,2023-02-27,2,0.0,441.34,USB-C Hub,Electronics,146.19,220.67,Store #007,Midwest,Cody Webb,2025-09-30
1617,2023-06-14,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #010,West,Kenneth Gregory,2024-05-05
1618,2023-09-14,2,0.0,29.72,Running Shoes,Apparel,6.92,14.86,Store #005,West,Barbara Alvarado,2026-06-28
1619,2023-03-05,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #010,West,Laura Clark,2025-06-05
1620,2024-07-08,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #002,West,Robert Huber,2025-09-17
1621,2024-04-08,1,0.1,129.63,Resistance Bands,Sports,93.02,144.03,Store #004,West,Jill Lane,2024-10-26
1622,2024-11-22,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #008,Midwest,Jermaine Roberts,2025-03-03
1623,2024-10-24,2,0.0,198.24,Face Moisturizer,Beauty,66.65,99.12,Store #018,West,Tyler Ferguson,2023-09-07
1624,2023-09-01,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #017,Southwest,Lori Macdonald,2026-06-24
1625,2024-12-22,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #002,West,Ruben Henderson,2025-01-10
1626,2024-01-26,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #013,West,Erik Kaufman,2026-04-30
1627,2024-12-18,4,0.1,275.4,Air Fryer,Home & Kitchen,39.95,76.5,Store #002,West,Joseph Smith,2024-12-27
1628,2023-09-15,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #007,Midwest,Katie Williams,2025-12-31
1629,2024-03-29,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #008,Midwest,Vanessa Bell,2023-08-13
1630,2024-10-10,2,0.0,285.5,Winter Jacket,Apparel,86.68,142.75,Store #012,Midwest,Patrick Jordan,2025-09-15
1631,2024-08-25,4,0.0,1189.64,Dumbbell Set,Sports,144.37,297.41,Store #018,West,Patty White MD,2026-03-08
1632,2024-09-09,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #007,Midwest,Craig Taylor,2024-01-28
1633,2023-07-18,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #010,West,Jose Wilson,2025-07-16
1634,2023-07-01,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #003,Midwest,Evan Lewis,2023-12-02
1635,2023-06-27,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #017,Southwest,Alejandro Robbins,2024-10-20
1636,2024-01-22,2,0.0,29.72,Running Shoes,Apparel,6.92,14.86,Store #002,West,Alexis Brady,2025-09-08
1637,2023-10-13,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #018,West,Jessica Barron,2024-09-05
1638,2023-05-14,2,0.0,441.34,USB-C Hub,Electronics,146.19,220.67,Store #006,Southeast,Doris Matthews,2025-06-28
1639,2023-09-19,2,0.0,264.2,Cotton T-Shirt,Apparel,60.46,132.1,Store #001,Southwest,Jessica Reed,2025-07-18
1640,2024-04-22,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #005,West,Craig Gonzalez,2024-03-25
1641,2023-06-07,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #011,Southwest,Christopher Graham,2024-05-22
1642,2023-02-22,1,0.15,98.58,Shampoo,Beauty,87.32,115.98,Store #020,Southwest,Paul Garcia,2024-05-10
1643,2024-11-26,3,0.0,44.34,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Jill Harrison,2024-07-29
1644,2024-01-02,3,0.0,465.42,Yoga Mat,Sports,87.71,155.14,Store #003,Midwest,Lori Macdonald,2026-06-24
1645,2024-12-08,2,0.0,244.78,Wireless Earbuds,Electronics,93.69,122.39,Store #006,Southeast,Ashley Simmons,2024-09-25
1646,2023-03-11,2,0.0,301.46,Denim Jeans,Apparel,72.68,150.73,Store #017,Southwest,Nicholas Browning,2025-12-30
1647,2024-03-01,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #018,West,Craig Lopez,2025-03-24
1648,2024-02-18,2,0.0,99.58,Coffee Maker,Home & Kitchen,30.14,49.79,Store #003,Midwest,Christina Young,2024-06-29
1649,2023-08-15,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #007,Midwest,Jason Holland,2025-03-21
1650,2023-12-10,1,0.1,89.21,Face Moisturizer,Beauty,66.65,99.12,Store #007,Midwest,Nancy Savage,2025-02-04
1651,2024-09-25,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #017,Southwest,Christina Kelley,2024-11-02
1652,2024-07-28,3,0.15,488.48,Cookware Set,Home & Kitchen,93.45,191.56,Store #001,Southwest,Jonathan Booker,2023-10-08
1653,2024-11-08,3,0.0,186.63,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #020,Southwest,Jennifer Mccullough,2025-07-29
1654,2024-09-28,2,0.1,60.62,Smartwatch,Electronics,18.14,33.68,Store #008,Midwest,Elizabeth Mccarthy,2024-03-14
1655,2023-02-10,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #011,Southwest,Andrew Adams,2025-08-13
1656,2023-04-27,1,0.15,12.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #013,West,Richard Galloway,2025-07-18
1657,2024-07-07,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #010,West,Nathan Delgado,2023-11-18
1658,2024-06-13,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #012,Midwest,Cathy Noble,2025-04-04
1659,2024-06-04,2,0.0,301.46,Denim Jeans,Apparel,72.68,150.73,Store #015,Southwest,Gary White,2026-03-11
1660,2023-02-14,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #010,West,John Lee,2025-01-16
1661,2024-10-29,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #007,Midwest,Michael Jones,2025-12-17
1662,2024-06-10,2,0.0,288.06,Resistance Bands,Sports,93.02,144.03,Store #003,Midwest,Ricardo Turner,2026-03-17
1663,2023-04-09,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #006,Southeast,Victor Kirk,2024-03-31
1664,2024-07-04,2,0.2,212.72,Lipstick Set,Beauty,62.3,132.95,Store #018,West,Laura Le,2023-10-30
1665,2024-10-03,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #003,Midwest,Cathy Koch,2025-12-16
1666,2024-11-17,2,0.0,265.9,Lipstick Set,Beauty,62.3,132.95,Store #007,Midwest,Scott Doyle,2024-07-25
1667,2024-12-02,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #004,West,Rhonda Williams,2025-07-03
1668,2024-07-04,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #014,Southeast,Grant Ayers,2024-03-08
1669,2023-03-15,2,0.0,594.82,Dumbbell Set,Sports,144.37,297.41,Store #005,West,Nathan Delgado,2023-11-18
1670,2024-04-15,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #011,Southwest,Cheryl Garza,2026-02-21
1671,2023-03-31,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #003,Midwest,Patrick White,2025-03-08
1672,2023-07-02,1,0.2,141.4,Hoodie,Apparel,103.64,176.75,Store #009,Midwest,Michael Price,2026-02-26
1673,2023-03-14,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #019,Northeast,Ryan Barber,2024-03-17
1674,2023-08-22,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #009,Midwest,Nathaniel Ramsey,2023-12-15
1675,2024-02-02,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #015,Southwest,Dawn Wolfe,2024-02-04
1676,2024-02-19,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #014,Southeast,Megan Foster,2023-11-11
1677,2023-01-18,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #013,West,Jessica Wilson,2024-12-14
1678,2023-05-02,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #018,West,Laura Le,2023-10-30
1679,2024-10-18,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #020,Southwest,Henry Rivera,2025-04-02
1680,2024-08-22,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #002,West,Amanda Montgomery,2025-09-20
1681,2023-03-16,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #012,Midwest,Joseph Conley,2023-08-24
1682,2024-05-29,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #004,West,Thomas Robinson,2025-07-18
1683,2024-12-03,2,0.0,264.2,Cotton T-Shirt,Apparel,60.46,132.1,Store #010,West,Steven Pennington,2026-03-03
1684,2024-03-24,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #013,West,Carol Cardenas,2025-08-27
1685,2024-11-06,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #018,West,Patricia Hughes,2024-12-30
1686,2023-05-20,1,0.1,129.63,Resistance Bands,Sports,93.02,144.03,Store #013,West,Patrick Cook,2025-12-05
1687,2024-07-12,1,0.1,110.15,Wireless Earbuds,Electronics,93.69,122.39,Store #010,West,Amanda Duarte,2025-05-17
1688,2024-10-11,1,0.1,119.65,Lipstick Set,Beauty,62.3,132.95,Store #005,West,Peter Rasmussen,2024-04-23
1689,2024-11-24,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #012,Midwest,Elizabeth Mccarthy,2024-03-14
1690,2023-01-12,3,0.0,528.12,Hair Dryer,Beauty,110.45,176.04,Store #018,West,Theresa Peterson,2023-11-19
1691,2024-07-22,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #005,West,Joshua Newton,2025-01-23
